ID_Venta,Fecha_Venta,Producto,Precio_Unitario,Cantidad,ID_Cliente,Tipo_Pago,ID_Empleado
2646,2022-01-27 11:00:42.014004668,nan,370.6,2,102.0,Transferencia,E003
2647,2022-01-27 11:15:06.302100700,nan,649.19,2,103.0,Tarjeta Crédito,E002
2648,2022-01-27 11:29:30.590196732,Auriculares,372.37,3,103.0,Efectivo,E002
2649,2022-01-27 11:43:54.878292764,Teléfono,912.43,4,102.0,nan,E003
2650,2022-01-27 11:58:19.166388796,Tablet,261.53,4,102.0,Efectivo,E002
2651,2022-01-27 12:12:43.454484828,Auriculares,281.56,1,,Tarjeta Crédito,E001
2652,2022-01-27 12:27:07.742580860,Tablet,753.13,2,101.0,Tarjeta Crédito,E002
2653,2022-01-27 12:41:32.030676892,nan,788.53,2,103.0,nan,E002
2654,2022-01-27 12:55:56.318772924,Teléfono,539.04,4,103.0,nan,E001
2655,2022-01-27 13:10:20.606868956,Smartwatch,700.47,1,,Tarjeta Crédito,E002
2656,2022-01-27 13:24:44.894964988,Tablet,368.42,1,102.0,Tarjeta Crédito,E002
2657,2022-01-27 13:39:09.183061020,Portátil,269.72,3,101.0,Tarjeta Crédito,E001
2658,2022-01-27 13:53:33.471157052,Tablet,660.31,2,101.0,Tarjeta Crédito,E003
2659,2022-01-27 14:07:57.759253084,Cámara,548.83,3,101.0,Efectivo,E003
2660,2022-01-27 14:22:22.047349116,Cámara,897.18,4,102.0,Tarjeta Crédito,E002
2661,2022-01-27 14:36:46.335445148,nan,513.41,3,101.0,Tarjeta Crédito,E003
2662,2022-01-27 14:51:10.623541180,Teléfono,153.44,1,,Tarjeta Crédito,E001
2663,2022-01-27 15:05:34.911637212,Cámara,801.3,4,102.0,Efectivo,E001
2664,2022-01-27 15:19:59.199733244,Smartwatch,401.71,3,,Efectivo,E003
2665,2022-01-27 15:34:23.487829276,Smartwatch,288.64,4,103.0,Transferencia,E003
2666,2022-01-27 15:48:47.775925308,nan,563.25,2,102.0,Tarjeta Crédito,E002
2667,2022-01-27 16:03:12.064021340,Tablet,149.85,2,,nan,E002
2668,2022-01-27 16:17:36.352117372,nan,100.4,2,102.0,nan,E002
2669,2022-01-27 16:32:00.640213404,Portátil,637.23,1,103.0,nan,E003
2670,2022-01-27 16:46:24.928309436,Teléfono,86.53,1,103.0,Tarjeta Crédito,E003
2671,2022-01-27 17:00:49.216405468,Auriculares,623.14,2,102.0,Efectivo,E003
2672,2022-01-27 17:15:13.504501500,Portátil,296.16,2,103.0,Efectivo,E003
2673,2022-01-27 17:29:37.792597532,nan,967.22,1,101.0,Efectivo,E003
2674,2022-01-27 17:44:02.080693564,Auriculares,539.23,4,102.0,Transferencia,E002
2675,2022-01-27 17:58:26.368789596,Teléfono,785.18,4,102.0,Transferencia,E001
2676,2022-01-27 18:12:50.656885628,Auriculares,468.27,2,102.0,Efectivo,E003
2677,2022-01-27 18:27:14.944981660,Portátil,943.59,2,103.0,Transferencia,E003
2678,2022-01-27 18:41:39.233077692,Cámara,69.56,3,101.0,Tarjeta Crédito,E001
2679,2022-01-27 18:56:03.521173724,nan,906.96,1,101.0,Transferencia,E002
2680,2022-01-27 19:10:27.809269756,Teléfono,145.83,4,,Transferencia,E003
2681,2022-01-27 19:24:52.097365788,Cámara,74.2,1,101.0,Transferencia,E003
2682,2022-01-27 19:39:16.385461820,Cámara,845.23,2,103.0,Transferencia,E002
2683,2022-01-27 19:53:40.673557852,Cámara,536.61,3,103.0,nan,E001
2684,2022-01-27 20:08:04.961653884,Portátil,54.21,1,102.0,nan,E002
2685,2022-01-27 20:22:29.249749916,nan,143.26,4,101.0,Efectivo,E003
2686,2022-01-27 20:36:53.537845948,Smartwatch,177.1,1,102.0,Efectivo,E002
2687,2022-01-27 20:51:17.825941980,nan,410.57,1,103.0,Tarjeta Crédito,E003
2688,2022-01-27 21:05:42.114038012,Tablet,930.81,3,103.0,Transferencia,E002
2689,2022-01-27 21:20:06.402134044,Cámara,424.71,3,102.0,Efectivo,E003
2690,2022-01-27 21:34:30.690230076,Tablet,652.02,4,103.0,Transferencia,E001
2691,2022-01-27 21:48:54.978326108,Teléfono,986.4,3,103.0,Efectivo,E003
2692,2022-01-27 22:03:19.266422140,Auriculares,351.61,4,103.0,Efectivo,E001
2693,2022-01-27 22:17:43.554518172,Cámara,707.78,1,101.0,Transferencia,E001
2694,2022-01-27 22:32:07.842614204,Smartwatch,877.02,4,102.0,Efectivo,E001
2695,2022-01-27 22:46:32.130710236,Tablet,269.35,1,102.0,Tarjeta Crédito,E001
2696,2022-01-27 23:00:56.418806268,Teléfono,152.4,4,103.0,Tarjeta Crédito,E001
2697,2022-01-27 23:15:20.706902300,Portátil,533.09,3,,Tarjeta Crédito,E003
2698,2022-01-27 23:29:44.994998332,Smartwatch,943.64,3,103.0,Tarjeta Crédito,E002
2699,2022-01-27 23:44:09.283094364,nan,876.7,3,,Tarjeta Crédito,E003
2700,2022-01-27 23:58:33.571190396,Smartwatch,256.28,4,101.0,Transferencia,E003
2701,2022-01-28 00:12:57.859286428,Teléfono,947.81,4,,nan,E002
2702,2022-01-28 00:27:22.147382460,Portátil,431.09,4,,Tarjeta Crédito,E002
2703,2022-01-28 00:41:46.435478492,Auriculares,862.31,2,103.0,Transferencia,E002
2704,2022-01-28 00:56:10.723574524,Auriculares,151.46,4,101.0,Transferencia,E003
2705,2022-01-28 01:10:35.011670556,Smartwatch,441.94,4,101.0,Efectivo,E001
2706,2022-01-28 01:24:59.299766588,Tablet,566.15,3,102.0,Tarjeta Crédito,E002
2707,2022-01-28 01:39:23.587862620,Portátil,620.16,1,102.0,Efectivo,E001
2708,2022-01-28 01:53:47.875958652,Portátil,899.53,4,103.0,Transferencia,E003
2709,2022-01-28 02:08:12.164054685,Smartwatch,354.65,3,102.0,nan,E001
2710,2022-01-28 02:22:36.452150717,Auriculares,176.09,3,102.0,Efectivo,E002
2711,2022-01-28 02:37:00.740246749,Smartwatch,499.1,2,,Tarjeta Crédito,E002
2712,2022-01-28 02:51:25.028342781,Smartwatch,135.56,4,101.0,nan,E003
2713,2022-01-28 03:05:49.316438813,Teléfono,851.23,4,101.0,Efectivo,E001
2714,2022-01-28 03:20:13.604534845,Teléfono,551.93,1,103.0,Transferencia,E002
2715,2022-01-28 03:34:37.892630877,Tablet,267.53,3,101.0,Transferencia,E003
2716,2022-01-28 03:49:02.180726909,Auriculares,174.14,2,102.0,Transferencia,E003
2717,2022-01-28 04:03:26.468822941,nan,611.53,3,102.0,nan,E002
2718,2022-01-28 04:17:50.756918973,Auriculares,764.09,2,102.0,Efectivo,E002
2719,2022-01-28 04:32:15.045015005,Cámara,417.71,2,101.0,Tarjeta Crédito,E003
2720,2022-01-28 04:46:39.333111037,Smartwatch,791.58,2,103.0,Efectivo,E002
2721,2022-01-28 05:01:03.621207069,Tablet,690.57,2,102.0,Transferencia,E002
2722,2022-01-28 05:15:27.909303101,Auriculares,97.26,1,,nan,E003
2723,2022-01-28 05:29:52.197399133,Cámara,733.67,2,102.0,Efectivo,E001
2724,2022-01-28 05:44:16.485495165,Portátil,596.01,4,102.0,nan,E001
2725,2022-01-28 05:58:40.773591197,nan,922.37,1,101.0,Tarjeta Crédito,E002
2726,2022-01-28 06:13:05.061687229,Smartwatch,138.88,1,102.0,Transferencia,E001
2727,2022-01-28 06:27:29.349783261,Cámara,216.41,3,102.0,nan,E001
2728,2022-01-28 06:41:53.637879293,Auriculares,681.1,1,101.0,nan,E002
2729,2022-01-28 06:56:17.925975325,Teléfono,860.68,3,103.0,nan,E003
2730,2022-01-28 07:10:42.214071357,Tablet,248.01,1,102.0,Tarjeta Crédito,E001
2731,2022-01-28 07:25:06.502167389,Portátil,950.95,4,102.0,Tarjeta Crédito,E002
2732,2022-01-28 07:39:30.790263421,nan,893.03,1,102.0,Efectivo,E001
2733,2022-01-28 07:53:55.078359453,Smartwatch,143.93,1,,Transferencia,E001
2734,2022-01-28 08:08:19.366455485,Teléfono,947.96,1,103.0,Tarjeta Crédito,E003
2735,2022-01-28 08:22:43.654551517,Tablet,279.3,3,102.0,Transferencia,E001
2736,2022-01-28 08:37:07.942647549,Portátil,645.13,4,103.0,Transferencia,E002
2737,2022-01-28 08:51:32.230743581,Portátil,710.25,1,103.0,Efectivo,E001
2738,2022-01-28 09:05:56.518839613,Smartwatch,363.94,3,101.0,Efectivo,E003
2739,2022-01-28 09:20:20.806935645,Smartwatch,108.86,1,,nan,E002
2740,2022-01-28 09:34:45.095031677,Auriculares,693.66,2,103.0,Efectivo,E003
2741,2022-01-28 09:49:09.383127709,Cámara,165.77,3,102.0,Transferencia,E002
2742,2022-01-28 10:03:33.671223741,Smartwatch,79.34,4,101.0,Transferencia,E001
2743,2022-01-28 10:17:57.959319773,Teléfono,759.66,2,101.0,Transferencia,E001
2744,2022-01-28 10:32:22.247415805,Smartwatch,155.28,3,103.0,Efectivo,E002
2745,2022-01-28 10:46:46.535511837,Cámara,820.61,1,101.0,Transferencia,E003
2746,2022-01-28 11:01:10.823607869,Auriculares,989.62,4,102.0,Efectivo,E002
2747,2022-01-28 11:15:35.111703901,Auriculares,433.5,3,102.0,Transferencia,E002
2748,2022-01-28 11:29:59.399799933,Teléfono,663.72,1,103.0,nan,E003
2749,2022-01-28 11:44:23.687895965,nan,933.44,3,103.0,nan,E002
2750,2022-01-28 11:58:47.975991997,Portátil,921.05,1,,Tarjeta Crédito,E003
2751,2022-01-28 12:13:12.264088029,Tablet,347.21,3,,Efectivo,E001
2752,2022-01-28 12:27:36.552184061,nan,75.8,4,102.0,Tarjeta Crédito,E001
2753,2022-01-28 12:42:00.840280093,Portátil,323.36,4,101.0,nan,E002
2754,2022-01-28 12:56:25.128376125,Cámara,226.58,2,102.0,nan,E001
2755,2022-01-28 13:10:49.416472157,nan,388.06,3,,nan,E003
2756,2022-01-28 13:25:13.704568189,Smartwatch,319.89,3,103.0,Efectivo,E001
2757,2022-01-28 13:39:37.992664221,Teléfono,850.89,4,102.0,Tarjeta Crédito,E003
2758,2022-01-28 13:54:02.280760253,nan,548.24,3,103.0,Efectivo,E003
2759,2022-01-28 14:08:26.568856285,Auriculares,172.92,1,101.0,Transferencia,E002
2760,2022-01-28 14:22:50.856952317,Smartwatch,416.48,2,102.0,Efectivo,E003
2761,2022-01-28 14:37:15.145048349,Portátil,682.65,1,103.0,Efectivo,E003
2762,2022-01-28 14:51:39.433144381,Teléfono,888.84,2,101.0,Transferencia,E001
2763,2022-01-28 15:06:03.721240413,Tablet,488.13,3,,Tarjeta Crédito,E002
2764,2022-01-28 15:20:28.009336445,Smartwatch,922.24,4,102.0,Efectivo,E002
2765,2022-01-28 15:34:52.297432477,nan,806.51,1,,Tarjeta Crédito,E002
2766,2022-01-28 15:49:16.585528509,Auriculares,122.07,1,,Efectivo,E001
2767,2022-01-28 16:03:40.873624541,Portátil,822.21,3,102.0,nan,E003
2768,2022-01-28 16:18:05.161720573,Auriculares,136.94,1,102.0,Efectivo,E002
2769,2022-01-28 16:32:29.449816605,Cámara,919.46,2,101.0,Tarjeta Crédito,E002
2770,2022-01-28 16:46:53.737912637,Tablet,731.94,1,,Tarjeta Crédito,E003
2771,2022-01-28 17:01:18.026008669,Smartwatch,271.34,3,103.0,Tarjeta Crédito,E003
2772,2022-01-28 17:15:42.314104701,Tablet,210.56,3,,Tarjeta Crédito,E001
2773,2022-01-28 17:30:06.602200733,Tablet,486.66,1,103.0,Transferencia,E001
2774,2022-01-28 17:44:30.890296765,nan,667.21,2,103.0,Efectivo,E003
2775,2022-01-28 17:58:55.178392797,Cámara,243.41,3,101.0,nan,E003
2776,2022-01-28 18:13:19.466488829,Portátil,959.26,4,103.0,Tarjeta Crédito,E003
2777,2022-01-28 18:27:43.754584861,Smartwatch,191.43,2,,Tarjeta Crédito,E001
2778,2022-01-28 18:42:08.042680893,Portátil,867.02,1,103.0,Transferencia,E001
2779,2022-01-28 18:56:32.330776925,nan,298.42,4,,nan,E001
2780,2022-01-28 19:10:56.618872957,Portátil,93.29,4,,Transferencia,E003
2781,2022-01-28 19:25:20.906968989,Portátil,623.67,3,102.0,Transferencia,E003
2782,2022-01-28 19:39:45.195065021,Portátil,463.64,1,102.0,Efectivo,E003
2783,2022-01-28 19:54:09.483161053,Teléfono,339.24,2,101.0,Tarjeta Crédito,E003
2784,2022-01-28 20:08:33.771257085,nan,354.25,2,101.0,Tarjeta Crédito,E003
2785,2022-01-28 20:22:58.059353117,Cámara,694.7,2,102.0,Transferencia,E002
2786,2022-01-28 20:37:22.347449149,Tablet,497.96,3,103.0,Efectivo,E001
2787,2022-01-28 20:51:46.635545181,Portátil,521.39,3,101.0,Transferencia,E003
2788,2022-01-28 21:06:10.923641213,Portátil,99.47,3,103.0,Tarjeta Crédito,E003
2789,2022-01-28 21:20:35.211737245,Tablet,714.63,4,102.0,Efectivo,E001
2790,2022-01-28 21:34:59.499833277,Tablet,539.43,2,101.0,nan,E002
2791,2022-01-28 21:49:23.787929309,Teléfono,805.71,3,103.0,Efectivo,E002
2792,2022-01-28 22:03:48.076025341,Cámara,565.97,4,103.0,nan,E002
2793,2022-01-28 22:18:12.364121373,Auriculares,295.87,4,102.0,Tarjeta Crédito,E002
2794,2022-01-28 22:32:36.652217405,Smartwatch,169.9,4,103.0,Transferencia,E001
2795,2022-01-28 22:47:00.940313437,Teléfono,536.28,4,103.0,Transferencia,E002
2796,2022-01-28 23:01:25.228409469,Auriculares,956.63,4,,nan,E001
2797,2022-01-28 23:15:49.516505501,Teléfono,222.74,2,102.0,Tarjeta Crédito,E003
2798,2022-01-28 23:30:13.804601533,Cámara,618.75,4,102.0,Efectivo,E002
2799,2022-01-28 23:44:38.092697565,Cámara,597.42,3,103.0,Efectivo,E002
2800,2022-01-28 23:59:02.380793597,Auriculares,312.68,1,103.0,Efectivo,E002
2801,2022-01-29 00:13:26.668889629,nan,807.9,1,102.0,Efectivo,E001
2802,2022-01-29 00:27:50.956985661,Portátil,712.2,2,,nan,E002
2803,2022-01-29 00:42:15.245081694,Smartwatch,535.43,2,102.0,Efectivo,E001
2804,2022-01-29 00:56:39.533177726,Portátil,642.42,1,102.0,Efectivo,E003
2805,2022-01-29 01:11:03.821273758,Portátil,664.46,2,102.0,Tarjeta Crédito,E003
2806,2022-01-29 01:25:28.109369790,nan,961.84,2,102.0,Transferencia,E003
2807,2022-01-29 01:39:52.397465822,Auriculares,242.56,3,101.0,nan,E003
2808,2022-01-29 01:54:16.685561854,Portátil,571.89,3,101.0,Efectivo,E001
2809,2022-01-29 02:08:40.973657886,Tablet,850.84,4,,nan,E001
2810,2022-01-29 02:23:05.261753918,Tablet,163.5,3,102.0,nan,E001
2811,2022-01-29 02:37:29.549849950,Cámara,990.66,2,103.0,Transferencia,E001
2812,2022-01-29 02:51:53.837945982,Auriculares,771.63,3,,nan,E003
2813,2022-01-29 03:06:18.126042014,Portátil,286.1,3,101.0,Transferencia,E003
2814,2022-01-29 03:20:42.414138046,Tablet,976.04,3,103.0,Transferencia,E002
2815,2022-01-29 03:35:06.702234078,Portátil,267.07,2,102.0,Tarjeta Crédito,E001
2816,2022-01-29 03:49:30.990330110,Smartwatch,869.82,3,,Efectivo,E001
2817,2022-01-29 04:03:55.278426142,Teléfono,284.23,4,103.0,Efectivo,E002
2818,2022-01-29 04:18:19.566522174,Portátil,827.58,3,,Transferencia,E002
2819,2022-01-29 04:32:43.854618206,Cámara,360.38,2,103.0,Efectivo,E002
2820,2022-01-29 04:47:08.142714238,nan,996.39,2,,Efectivo,E003
2821,2022-01-29 05:01:32.430810270,Teléfono,824.21,3,103.0,Transferencia,E003
2822,2022-01-29 05:15:56.718906302,Auriculares,291.93,2,103.0,Transferencia,E003
2823,2022-01-29 05:30:21.007002334,Portátil,773.1,3,,Transferencia,E003
2824,2022-01-29 05:44:45.295098366,Portátil,595.04,4,,nan,E002
2825,2022-01-29 05:59:09.583194398,Teléfono,270.85,1,101.0,nan,E002
2826,2022-01-29 06:13:33.871290430,Cámara,160.09,1,101.0,Efectivo,E003
2827,2022-01-29 06:27:58.159386462,Cámara,471.86,2,102.0,Efectivo,E003
2828,2022-01-29 06:42:22.447482494,Cámara,208.47,1,103.0,Efectivo,E001
2829,2022-01-29 06:56:46.735578526,Smartwatch,850.05,4,102.0,nan,E001
2830,2022-01-29 07:11:11.023674558,Auriculares,355.84,4,102.0,Tarjeta Crédito,E003
2831,2022-01-29 07:25:35.311770590,nan,200.53,3,,Transferencia,E001
2832,2022-01-29 07:39:59.599866622,Teléfono,735.38,2,103.0,nan,E002
2833,2022-01-29 07:54:23.887962654,nan,280.82,2,102.0,Tarjeta Crédito,E002
2834,2022-01-29 08:08:48.176058686,Tablet,700.85,2,103.0,Efectivo,E003
2835,2022-01-29 08:23:12.464154718,Auriculares,429.43,3,102.0,Efectivo,E003
2836,2022-01-29 08:37:36.752250750,Cámara,419.64,4,,Tarjeta Crédito,E002
2837,2022-01-29 08:52:01.040346782,Cámara,148.68,4,101.0,Tarjeta Crédito,E003
2838,2022-01-29 09:06:25.328442814,Portátil,51.25,2,101.0,nan,E003
2839,2022-01-29 09:20:49.616538846,Smartwatch,949.0,3,103.0,Tarjeta Crédito,E002
2840,2022-01-29 09:35:13.904634878,Smartwatch,58.05,1,103.0,Efectivo,E002
2841,2022-01-29 09:49:38.192730910,Auriculares,754.46,2,103.0,Transferencia,E001
2842,2022-01-29 10:04:02.480826942,Teléfono,698.38,1,102.0,Tarjeta Crédito,E001
2843,2022-01-29 10:18:26.768922974,nan,451.32,3,102.0,Tarjeta Crédito,E001
2844,2022-01-29 10:32:51.057019006,nan,563.79,1,,Efectivo,E003
2845,2022-01-29 10:47:15.345115038,Cámara,460.45,2,103.0,Tarjeta Crédito,E001
2846,2022-01-29 11:01:39.633211070,Tablet,699.99,1,,Tarjeta Crédito,E001
2847,2022-01-29 11:16:03.921307102,Portátil,735.15,2,102.0,Tarjeta Crédito,E002
2848,2022-01-29 11:30:28.209403134,Teléfono,317.55,1,,Efectivo,E003
2849,2022-01-29 11:44:52.497499166,Teléfono,856.95,1,,nan,E003
2850,2022-01-29 11:59:16.785595198,Smartwatch,543.81,1,102.0,nan,E003
2851,2022-01-29 12:13:41.073691230,Teléfono,852.47,1,102.0,nan,E001
2852,2022-01-29 12:28:05.361787262,Smartwatch,935.41,2,101.0,nan,E003
2853,2022-01-29 12:42:29.649883294,Smartwatch,522.84,1,102.0,Efectivo,E002
2854,2022-01-29 12:56:53.937979326,nan,773.93,1,101.0,Efectivo,E003
2855,2022-01-29 13:11:18.226075358,Smartwatch,569.78,4,102.0,Efectivo,E001
2856,2022-01-29 13:25:42.514171390,Portátil,450.04,1,,Tarjeta Crédito,E003
2857,2022-01-29 13:40:06.802267422,Tablet,421.92,4,103.0,Tarjeta Crédito,E003
2858,2022-01-29 13:54:31.090363454,Cámara,604.27,2,101.0,Transferencia,E003
2859,2022-01-29 14:08:55.378459486,Portátil,412.75,1,103.0,Tarjeta Crédito,E001
2860,2022-01-29 14:23:19.666555518,Portátil,805.33,1,,Tarjeta Crédito,E003
2861,2022-01-29 14:37:43.954651550,Tablet,246.96,2,,Efectivo,E002
2862,2022-01-29 14:52:08.242747582,nan,307.75,1,,Transferencia,E002
2863,2022-01-29 15:06:32.530843614,nan,561.06,4,101.0,Tarjeta Crédito,E001
2864,2022-01-29 15:20:56.818939646,Teléfono,335.3,4,101.0,Efectivo,E001
2865,2022-01-29 15:35:21.107035678,Cámara,723.37,3,,Efectivo,E003
2866,2022-01-29 15:49:45.395131710,Auriculares,556.67,1,,Efectivo,E001
2867,2022-01-29 16:04:09.683227742,Teléfono,132.57,3,102.0,Tarjeta Crédito,E001
2868,2022-01-29 16:18:33.971323774,Smartwatch,769.18,1,,Transferencia,E001
2869,2022-01-29 16:32:58.259419806,Teléfono,258.57,4,,nan,E002
2870,2022-01-29 16:47:22.547515838,Tablet,946.52,1,103.0,Tarjeta Crédito,E002
2871,2022-01-29 17:01:46.835611870,Auriculares,465.53,2,102.0,Efectivo,E003
2872,2022-01-29 17:16:11.123707902,Cámara,752.41,3,,nan,E001
2873,2022-01-29 17:30:35.411803934,Cámara,796.27,1,103.0,Tarjeta Crédito,E003
2874,2022-01-29 17:44:59.699899966,Cámara,628.25,4,,Transferencia,E003
2875,2022-01-29 17:59:23.987995998,Tablet,278.59,4,102.0,Transferencia,E001
2876,2022-01-29 18:13:48.276092030,Smartwatch,186.48,1,,Transferencia,E002
2877,2022-01-29 18:28:12.564188062,Auriculares,742.65,4,101.0,Transferencia,E001
2878,2022-01-29 18:42:36.852284094,Auriculares,286.12,1,102.0,Tarjeta Crédito,E001
2879,2022-01-29 18:57:01.140380126,Teléfono,313.61,4,102.0,Efectivo,E002
2880,2022-01-29 19:11:25.428476158,Smartwatch,662.58,1,103.0,Tarjeta Crédito,E001
2881,2022-01-29 19:25:49.716572190,Portátil,986.37,1,101.0,Tarjeta Crédito,E003
2882,2022-01-29 19:40:14.004668222,Auriculares,549.39,4,103.0,Transferencia,E002
2883,2022-01-29 19:54:38.292764254,Cámara,373.51,3,101.0,Efectivo,E002
2884,2022-01-29 20:09:02.580860286,Cámara,82.63,2,101.0,nan,E002
2885,2022-01-29 20:23:26.868956318,Portátil,825.46,2,101.0,Tarjeta Crédito,E003
2886,2022-01-29 20:37:51.157052350,Portátil,691.47,3,101.0,Transferencia,E001
2887,2022-01-29 20:52:15.445148382,Teléfono,755.79,2,,nan,E002
2888,2022-01-29 21:06:39.733244414,Teléfono,172.22,2,102.0,Transferencia,E003
2889,2022-01-29 21:21:04.021340446,nan,623.28,4,,Tarjeta Crédito,E001
2890,2022-01-29 21:35:28.309436478,Tablet,175.75,3,,nan,E002
2891,2022-01-29 21:49:52.597532510,Smartwatch,147.51,2,103.0,nan,E003
2892,2022-01-29 22:04:16.885628542,nan,752.34,1,103.0,nan,E003
2893,2022-01-29 22:18:41.173724574,Cámara,811.59,2,102.0,nan,E003
2894,2022-01-29 22:33:05.461820606,Tablet,570.31,2,102.0,Tarjeta Crédito,E002
2895,2022-01-29 22:47:29.749916638,Cámara,183.68,1,101.0,Efectivo,E002
2896,2022-01-29 23:01:54.038012670,Tablet,761.88,4,102.0,Efectivo,E003
2897,2022-01-29 23:16:18.326108703,Teléfono,151.68,3,102.0,Tarjeta Crédito,E002
2898,2022-01-29 23:30:42.614204735,Auriculares,604.72,4,101.0,Efectivo,E002
2899,2022-01-29 23:45:06.902300767,Smartwatch,747.3,1,103.0,Transferencia,E001
2900,2022-01-29 23:59:31.190396799,nan,727.86,3,101.0,Tarjeta Crédito,E001
2901,2022-01-30 00:13:55.478492831,Portátil,726.15,4,102.0,Transferencia,E002
2902,2022-01-30 00:28:19.766588863,Cámara,85.68,1,,Tarjeta Crédito,E001
2903,2022-01-30 00:42:44.054684895,Smartwatch,907.18,3,,Efectivo,E001
2904,2022-01-30 00:57:08.342780927,Teléfono,508.13,4,102.0,Efectivo,E003
2905,2022-01-30 01:11:32.630876959,nan,181.92,1,103.0,Transferencia,E001
2906,2022-01-30 01:25:56.918972991,Teléfono,523.44,1,101.0,nan,E002
2907,2022-01-30 01:40:21.207069023,Teléfono,521.95,1,103.0,Efectivo,E001
2908,2022-01-30 01:54:45.495165055,Tablet,724.25,3,102.0,Transferencia,E001
2909,2022-01-30 02:09:09.783261087,Smartwatch,278.26,4,103.0,Tarjeta Crédito,E003
2910,2022-01-30 02:23:34.071357119,Portátil,303.57,3,103.0,Efectivo,E002
2911,2022-01-30 02:37:58.359453151,nan,124.21,3,101.0,nan,E003
2912,2022-01-30 02:52:22.647549183,Teléfono,157.86,2,102.0,Efectivo,E001
2913,2022-01-30 03:06:46.935645215,Tablet,447.35,2,103.0,Efectivo,E003
2914,2022-01-30 03:21:11.223741247,nan,560.64,1,101.0,Transferencia,E002
2915,2022-01-30 03:35:35.511837279,Teléfono,904.8,4,103.0,Efectivo,E001
2916,2022-01-30 03:49:59.799933311,Tablet,719.81,1,102.0,nan,E002
2917,2022-01-30 04:04:24.088029343,Smartwatch,991.37,1,102.0,Tarjeta Crédito,E003
2918,2022-01-30 04:18:48.376125375,Auriculares,613.9,1,101.0,Efectivo,E001
2919,2022-01-30 04:33:12.664221407,Tablet,941.97,1,101.0,Tarjeta Crédito,E003
2920,2022-01-30 04:47:36.952317439,Cámara,862.21,2,103.0,nan,E003
2921,2022-01-30 05:02:01.240413471,Portátil,76.29,1,,Transferencia,E002
2922,2022-01-30 05:16:25.528509503,Tablet,806.38,2,102.0,Efectivo,E003
2923,2022-01-30 05:30:49.816605535,Portátil,262.07,4,103.0,Efectivo,E002
2924,2022-01-30 05:45:14.104701567,Tablet,950.89,2,102.0,Transferencia,E003
2925,2022-01-30 05:59:38.392797599,Portátil,163.7,1,101.0,Efectivo,E002
2926,2022-01-30 06:14:02.680893631,Smartwatch,245.2,3,103.0,Tarjeta Crédito,E001
2927,2022-01-30 06:28:26.968989663,Auriculares,338.2,4,103.0,nan,E001
2928,2022-01-30 06:42:51.257085695,Cámara,52.94,2,101.0,Tarjeta Crédito,E001
2929,2022-01-30 06:57:15.545181727,Cámara,63.0,2,103.0,Efectivo,E002
2930,2022-01-30 07:11:39.833277759,Cámara,656.4,3,103.0,nan,E001
2931,2022-01-30 07:26:04.121373791,nan,103.09,2,102.0,nan,E002
